StandortID,Periode,Probenahmedatum,Jahr,Probenart,Parameter,Wert
831,2,2004-12-09,2004,UNTER40-60,CRT_PPM,40.5
831,2,2004-12-09,2004,OBER-0-20,CUT_PPM,115.5
831,2,2004-12-09,2004,UNTER40-60,CUT_PPM,55.2
831,2,2004-12-09,2004,OBER-0-20,Hg_AMA_PPM,1.1886
831,2,2004-12-09,2004,OBER-0-20,HGT_PPM,0.832
831,2,2004-12-09,2004,UNTER40-60,HGT_PPM,0.4248
831,2,2004-12-09,2004,OBER-0-20,NIT_PPM,33.1
831,2,2004-12-09,2004,UNTER40-60,NIT_PPM,41.6
831,2,2004-12-09,2004,OBER-0-20,ORG_SUB,11.361885
831,2,2004-12-09,2004,OBER-0-20,PBT_PPM,148
831,2,2004-12-09,2004,UNTER40-60,PBT_PPM,76
831,2,2004-12-09,2004,OBER-0-20,ZNT_PPM,305
831,2,2004-12-09,2004,UNTER40-60,ZNT_PPM,147.3
831,3,2009-10-22,2009,OBER-0-20,CDT_PPM,1.07
831,3,2009-10-22,2009,UNTER40-60,CDT_PPM,0.347
831,3,2009-10-22,2009,OBER-0-20,CRT_PPM,40.4
831,3,2009-10-22,2009,UNTER40-60,CRT_PPM,38
831,3,2009-10-22,2009,OBER-0-20,CUT_PPM,133
831,3,2009-10-22,2009,UNTER40-60,CUT_PPM,52.9
831,3,2009-10-22,2009,OBER-0-20,Hg_AMA_PPM,1.24
831,3,2009-10-22,2009,OBER-0-20,HGT_PPM,0.9
831,3,2009-10-22,2009,UNTER40-60,HGT_PPM,0.28
831,3,2009-10-22,2009,OBER-0-20,NIT_PPM,32.8
831,3,2009-10-22,2009,UNTER40-60,NIT_PPM,41.6
831,3,2009-10-22,2009,OBER-0-20,ORG_SUB,12.45036
831,3,2009-10-22,2009,UNTER40-60,ORG_SUB,3.267495
831,3,2009-10-22,2009,OBER-0-20,PBT_PPM,134.7
831,3,2009-10-22,2009,UNTER40-60,PBT_PPM,51
831,3,2009-10-22,2009,OBER-0-20,PHCA,6.87
831,3,2009-10-22,2009,UNTER40-60,PHCA,6.93
831,3,2009-10-22,2009,OBER-0-20,ZNT_PPM,315.4
831,3,2009-10-22,2009,UNTER40-60,ZNT_PPM,115.1
831,4,2014-11-20,2014,OBER-0-20,CDT_PPM,0.95
831,4,2014-11-20,2014,OBER-0-20,CUT_PPM,127
831,4,2014-11-20,2014,OBER-0-20,Hg_AMA_PPM,1.5151
831,4,2014-11-20,2014,UNTER40-60,Hg_AMA_PPM,0.4089
831,4,2014-11-20,2014,OBER-0-20,HGT_PPM,0.725
831,4,2014-11-20,2014,OBER-0-20,NIT_PPM,29.1
831,4,2014-11-20,2014,OBER-0-20,ORG_SUB,13.066012
831,4,2014-11-20,2014,UNTER40-60,ORG_SUB,2.871262
831,4,2014-11-20,2014,OBER-0-20,PBT_PPM,135
831,4,2014-11-20,2014,OBER-0-20,PHCA,6.78
831,4,2014-11-20,2014,UNTER40-60,PHCA,6.7
831,4,2014-11-20,2014,OBER-0-20,ZNT_PPM,305
831,5,2019-11-20,2019,OBER-0-20,CDT_PPM,0.82
831,5,2019-11-20,2019,UNTER40-60,CDT_PPM,0.386
831,5,2019-11-20,2019,OBER-0-20,CUT_PPM,125
831,5,2019-11-20,2019,UNTER40-60,CUT_PPM,43.4
831,5,2019-11-20,2019,OBER-0-20,Hg_AMA_PPM,1.0536
831,5,2019-11-20,2019,UNTER40-60,Hg_AMA_PPM,0.5321
831,5,2019-11-20,2019,OBER-0-20,HGT_PPM,0.86
831,5,2019-11-20,2019,OBER-0-20,NIT_PPM,26.8
831,5,2019-11-20,2019,UNTER40-60,NIT_PPM,37.9
831,5,2019-11-20,2019,OBER-0-20,ORG_SUB,11.516272
831,5,2019-11-20,2019,UNTER40-60,ORG_SUB,3.236962
831,5,2019-11-20,2019,OBER-0-20,PBT_PPM,182
831,5,2019-11-20,2019,UNTER40-60,PBT_PPM,57.8
831,5,2019-11-20,2019,OBER-0-20,PHCA,6.93
831,5,2019-11-20,2019,UNTER40-60,PHCA,6.88
831,5,2019-11-20,2019,OBER-0-20,ZNT_PPM,264
831,5,2019-11-20,2019,UNTER40-60,ZNT_PPM,109
831,6,2024-12-03,2024,OBER-0-20,CDT_PPM,0.9436
831,6,2024-12-03,2024,UNTER40-60,CDT_PPM,0.5138
831,6,2024-12-03,2024,OBER-0-20,CRT_PPM,37.7813
831,6,2024-12-03,2024,UNTER40-60,CRT_PPM,38.3596
831,6,2024-12-03,2024,OBER-0-20,CUT_PPM,203.4358
831,6,2024-12-03,2024,UNTER40-60,CUT_PPM,66.2378
831,6,2024-12-03,2024,OBER-0-20,Hg_AMA_PPM,0.967033
831,6,2024-12-03,2024,UNTER40-60,Hg_AMA_PPM,0.749655
831,6,2024-12-03,2024,OBER-0-20,HGT_PPM,0.7408
831,6,2024-12-03,2024,UNTER40-60,HGT_PPM,0.5186
831,6,2024-12-03,2024,OBER-0-20,NIT_PPM,30.2182
831,6,2024-12-03,2024,UNTER40-60,NIT_PPM,40.0671
831,6,2024-12-03,2024,OBER-0-20,ORG_SUB,11.18145
831,6,2024-12-03,2024,UNTER40-60,ORG_SUB,4.517775
831,6,2024-12-03,2024,OBER-0-20,PBT_PPM,136.0477
831,6,2024-12-03,2024,UNTER40-60,PBT_PPM,82.4228
831,6,2024-12-03,2024,OBER-0-20,PHCA,6.9
831,6,2024-12-03,2024,UNTER40-60,PHCA,6.83
831,6,2024-12-03,2024,OBER-0-20,ZNT_PPM,312.1056
831,6,2024-12-03,2024,UNTER40-60,ZNT_PPM,151.7421
832,1,1999-12-16,1999,OBER-0-20,CDT_PPM,1
832,1,1999-12-16,1999,UNTER40-60,CDT_PPM,0.24026
832,1,1999-12-16,1999,OBER-0-20,CRT_PPM,47.1
832,1,1999-12-16,1999,UNTER40-60,CRT_PPM,39.23866
832,1,1999-12-16,1999,OBER-0-20,CUT_PPM,106.21163
832,1,1999-12-16,1999,UNTER40-60,CUT_PPM,35.27346
832,1,1999-12-16,1999,OBER-0-20,Hg_AMA_PPM,1.3065
832,1,1999-12-16,1999,UNTER40-60,Hg_AMA_PPM,0.375
832,1,1999-12-16,1999,OBER-0-20,HGT_PPM,0.9326
832,1,1999-12-16,1999,UNTER40-60,HGT_PPM,0.17242
832,1,1999-12-16,1999,OBER-0-20,NIT_PPM,37.3
832,1,1999-12-16,1999,UNTER40-60,NIT_PPM,45.79909
832,1,1999-12-16,1999,OBER-0-20,ORG_SUB,9.084022
832,1,1999-12-16,1999,UNTER40-60,ORG_SUB,2.8717800000000002
832,1,1999-12-16,1999,OBER-0-20,PBT_PPM,224.56776
832,1,1999-12-16,1999,UNTER40-60,PBT_PPM,46.04529
832,1,1999-12-16,1999,OBER-0-20,PHCA,6.6
832,1,1999-12-16,1999,UNTER40-60,PHCA,6.81
832,1,1999-12-16,1999,OBER-0-20,ZNT_PPM,254.56047
832,1,1999-12-16,1999,UNTER40-60,ZNT_PPM,96.02701
832,2,2004-11-25,2004,OBER-0-20,CDT_PPM,0.99
832,2,2004-11-25,2004,UNTER40-60,CDT_PPM,0.439
832,2,2004-11-25,2004,OBER-0-20,CRT_PPM,44
832,2,2004-11-25,2004,UNTER40-60,CRT_PPM,38.9
832,2,2004-11-25,2004,OBER-0-20,CUT_PPM,91.9
832,2,2004-11-25,2004,UNTER40-60,CUT_PPM,46.7
832,2,2004-11-25,2004,OBER-0-20,Hg_AMA_PPM,1.4321
832,2,2004-11-25,2004,UNTER40-60,Hg_AMA_PPM,0.9128
832,2,2004-11-25,2004,OBER-0-20,HGT_PPM,0.79398
832,2,2004-11-25,2004,UNTER40-60,HGT_PPM,0.33192
832,2,2004-11-25,2004,OBER-0-20,NIT_PPM,35.7
832,2,2004-11-25,2004,UNTER40-60,NIT_PPM,41.1
832,2,2004-11-25,2004,OBER-0-20,ORG_SUB,9.936345
832,2,2004-11-25,2004,UNTER40-60,ORG_SUB,4.0848
832,2,2004-11-25,2004,OBER-0-20,PBT_PPM,162
832,2,2004-11-25,2004,UNTER40-60,PBT_PPM,70.1
832,2,2004-11-25,2004,OBER-0-20,PHCA,6.55
832,2,2004-11-25,2004,UNTER40-60,PHCA,6.72
832,2,2004-11-25,2004,OBER-0-20,ZNT_PPM,239
832,2,2004-11-25,2004,UNTER40-60,ZNT_PPM,121.5
832,3,2009-10-21,2009,OBER-0-20,CDT_PPM,0.881
832,3,2009-10-21,2009,UNTER40-60,CDT_PPM,0.377
832,3,2009-10-21,2009,OBER-0-20,CRT_PPM,43.3
832,3,2009-10-21,2009,UNTER40-60,CRT_PPM,37
832,3,2009-10-21,2009,OBER-0-20,CUT_PPM,106
832,3,2009-10-21,2009,UNTER40-60,CUT_PPM,43.4
832,3,2009-10-21,2009,OBER-0-20,Hg_AMA_PPM,1.3076
832,3,2009-10-21,2009,UNTER40-60,Hg_AMA_PPM,0.5252
832,3,2009-10-21,2009,OBER-0-20,HGT_PPM,0.87
832,3,2009-10-21,2009,UNTER40-60,HGT_PPM,0.29
832,3,2009-10-21,2009,OBER-0-20,NIT_PPM,34.6
832,3,2009-10-21,2009,UNTER40-60,NIT_PPM,41.2
832,3,2009-10-21,2009,OBER-0-20,ORG_SUB,9.78558
832,3,2009-10-21,2009,UNTER40-60,ORG_SUB,3.777405
832,3,2009-10-21,2009,OBER-0-20,PBT_PPM,142.9
832,3,2009-10-21,2009,UNTER40-60,PBT_PPM,53.1
832,3,2009-10-21,2009,OBER-0-20,PHCA,6.66
832,3,2009-10-21,2009,UNTER40-60,PHCA,6.84
832,3,2009-10-21,2009,OBER-0-20,ZNT_PPM,240.5
832,3,2009-10-21,2009,UNTER40-60,ZNT_PPM,112.8
832,4,2014-11-27,2014,OBER-0-20,CDT_PPM,0.905
832,4,2014-11-27,2014,UNTER40-60,CDT_PPM,0.292
832,4,2014-11-27,2014,OBER-0-20,CUT_PPM,103
832,4,2014-11-27,2014,UNTER40-60,CUT_PPM,30.2
832,4,2014-11-27,2014,OBER-0-20,Hg_AMA_PPM,1.3915
832,4,2014-11-27,2014,UNTER40-60,Hg_AMA_PPM,0.2414
832,4,2014-11-27,2014,OBER-0-20,HGT_PPM,0.85
832,4,2014-11-27,2014,UNTER40-60,HGT_PPM,0.16
832,4,2014-11-27,2014,OBER-0-20,NIT_PPM,35.2
832,4,2014-11-27,2014,OBER-0-20,ORG_SUB,9.423847
832,4,2014-11-27,2014,UNTER40-60,ORG_SUB,2.46054
832,4,2014-11-27,2014,OBER-0-20,PBT_PPM,166
832,4,2014-11-27,2014,UNTER40-60,PBT_PPM,39.1
832,4,2014-11-27,2014,OBER-0-20,PHCA,6.57
832,4,2014-11-27,2014,UNTER40-60,PHCA,6.62
832,4,2014-11-27,2014,OBER-0-20,ZNT_PPM,253
832,4,2014-11-27,2014,UNTER40-60,ZNT_PPM,87.6
832,5,2019-11-26,2019,OBER-0-20,CDT_PPM,0.837
832,5,2019-11-26,2019,UNTER40-60,CDT_PPM,0.339
832,5,2019-11-26,2019,OBER-0-20,CUT_PPM,98.2
832,5,2019-11-26,2019,UNTER40-60,CUT_PPM,36.5
832,5,2019-11-26,2019,OBER-0-20,Hg_AMA_PPM,1.2538
832,5,2019-11-26,2019,UNTER40-60,Hg_AMA_PPM,0.3534
832,5,2019-11-26,2019,OBER-0-20,HGT_PPM,0.88
832,5,2019-11-26,2019,OBER-0-20,NIT_PPM,31.9
832,5,2019-11-26,2019,UNTER40-60,NIT_PPM,37
832,5,2019-11-26,2019,OBER-0-20,ORG_SUB,9.782475
832,5,2019-11-26,2019,UNTER40-60,ORG_SUB,2.9532
832,5,2019-11-26,2019,OBER-0-20,PBT_PPM,196
832,5,2019-11-26,2019,UNTER40-60,PBT_PPM,59.4
832,5,2019-11-26,2019,OBER-0-20,PHCA,6.51
832,5,2019-11-26,2019,UNTER40-60,PHCA,6.82
832,5,2019-11-26,2019,OBER-0-20,ZNT_PPM,235
832,5,2019-11-26,2019,UNTER40-60,ZNT_PPM,98.6
832,6,2024-12-12,2024,OBER-0-20,CDT_PPM,0.8585
832,6,2024-12-12,2024,UNTER40-60,CDT_PPM,0.2417
832,6,2024-12-12,2024,OBER-0-20,CRT_PPM,39.8302
832,6,2024-12-12,2024,UNTER40-60,CRT_PPM,36.676
832,6,2024-12-12,2024,OBER-0-20,CUT_PPM,109.8231
832,6,2024-12-12,2024,UNTER40-60,CUT_PPM,28.6389
832,6,2024-12-12,2024,OBER-0-20,Hg_AMA_PPM,1.212421
832,6,2024-12-12,2024,UNTER40-60,Hg_AMA_PPM,0.145807
832,6,2024-12-12,2024,OBER-0-20,HGT_PPM,0.8548
832,6,2024-12-12,2024,UNTER40-60,HGT_PPM,0.1326
832,6,2024-12-12,2024,OBER-0-20,NIT_PPM,34.631
832,6,2024-12-12,2024,UNTER40-60,NIT_PPM,44.9621
832,6,2024-12-12,2024,OBER-0-20,ORG_SUB,9.87045
832,6,2024-12-12,2024,UNTER40-60,ORG_SUB,2.264925
832,6,2024-12-12,2024,OBER-0-20,PBT_PPM,178
832,6,2024-12-12,2024,UNTER40-60,PBT_PPM,30.6526
832,6,2024-12-12,2024,OBER-0-20,PHCA,6.65
832,6,2024-12-12,2024,UNTER40-60,PHCA,6.82
832,6,2024-12-12,2024,OBER-0-20,ZNT_PPM,243.1264
832,6,2024-12-12,2024,UNTER40-60,ZNT_PPM,77.0169
833,1,1999-12-16,1999,OBER-0-20,CDT_PPM,1.486
833,1,1999-12-16,1999,UNTER40-60,CDT_PPM,0.2564
833,1,1999-12-16,1999,OBER-0-20,CRT_PPM,48.7
833,1,1999-12-16,1999,UNTER40-60,CRT_PPM,40.17702
833,1,1999-12-16,1999,OBER-0-20,CUT_PPM,113.6
833,1,1999-12-16,1999,UNTER40-60,CUT_PPM,36.19148
833,1,1999-12-16,1999,OBER-0-20,Hg_AMA_PPM,2.5707
833,1,1999-12-16,1999,OBER-0-20,HGT_PPM,1.0255
833,1,1999-12-16,1999,UNTER40-60,HGT_PPM,0.16138
833,1,1999-12-16,1999,OBER-0-20,NIT_PPM,38.8
833,1,1999-12-16,1999,UNTER40-60,NIT_PPM,47.0898
833,1,1999-12-16,1999,OBER-0-20,ORG_SUB,7.805
833,1,1999-12-16,1999,UNTER40-60,ORG_SUB,2.83
833,1,1999-12-16,1999,OBER-0-20,PBT_PPM,257
833,1,1999-12-16,1999,UNTER40-60,PBT_PPM,89.27268
833,1,1999-12-16,1999,OBER-0-20,PHCA,7.02
833,1,1999-12-16,1999,UNTER40-60,PHCA,7.01
833,1,1999-12-16,1999,OBER-0-20,ZNT_PPM,410.5
833,1,1999-12-16,1999,UNTER40-60,ZNT_PPM,97.41888
833,2,2004-11-25,2004,OBER-0-20,CDT_PPM,1.365
833,2,2004-11-25,2004,UNTER40-60,CDT_PPM,0.518
833,2,2004-11-25,2004,OBER-0-20,CRT_PPM,47.2
833,2,2004-11-25,2004,UNTER40-60,CRT_PPM,41.5
833,2,2004-11-25,2004,OBER-0-20,CUT_PPM,119.1
833,2,2004-11-25,2004,UNTER40-60,CUT_PPM,55.3
833,2,2004-11-25,2004,OBER-0-20,Hg_AMA_PPM,1.8059
833,2,2004-11-25,2004,OBER-0-20,HGT_PPM,1.0255
833,2,2004-11-25,2004,UNTER40-60,HGT_PPM,0.383272
833,2,2004-11-25,2004,OBER-0-20,NIT_PPM,38.4
833,2,2004-11-25,2004,UNTER40-60,NIT_PPM,44.5
833,2,2004-11-25,2004,OBER-0-20,ORG_SUB,9.882352
833,2,2004-11-25,2004,OBER-0-20,PBT_PPM,288
833,2,2004-11-25,2004,UNTER40-60,PBT_PPM,86.3
833,2,2004-11-25,2004,OBER-0-20,ZNT_PPM,427.5
833,2,2004-11-25,2004,UNTER40-60,ZNT_PPM,167.9
833,3,2009-10-21,2009,OBER-0-20,CDT_PPM,1.35
833,3,2009-10-21,2009,UNTER40-60,CDT_PPM,0.38
833,3,2009-10-21,2009,OBER-0-20,CRT_PPM,47.1
833,3,2009-10-21,2009,UNTER40-60,CRT_PPM,37.8
833,3,2009-10-21,2009,OBER-0-20,CUT_PPM,186
833,3,2009-10-21,2009,UNTER40-60,CUT_PPM,42.7
833,3,2009-10-21,2009,OBER-0-20,Hg_AMA_PPM,1.6364
833,3,2009-10-21,2009,OBER-0-20,HGT_PPM,1.03
833,3,2009-10-21,2009,UNTER40-60,HGT_PPM,0.27
833,3,2009-10-21,2009,OBER-0-20,NIT_PPM,36.8
833,3,2009-10-21,2009,UNTER40-60,NIT_PPM,43.4
833,3,2009-10-21,2009,OBER-0-20,ORG_SUB,10.353277
833,3,2009-10-21,2009,UNTER40-60,ORG_SUB,3.449482
833,3,2009-10-21,2009,OBER-0-20,PBT_PPM,245.9
833,3,2009-10-21,2009,UNTER40-60,PBT_PPM,57.6
833,3,2009-10-21,2009,OBER-0-20,PHCA,6.97
833,3,2009-10-21,2009,UNTER40-60,PHCA,6.99
833,3,2009-10-21,2009,OBER-0-20,ZNT_PPM,400.6
833,3,2009-10-21,2009,UNTER40-60,ZNT_PPM,127.8
833,4,2014-11-27,2014,OBER-0-20,CDT_PPM,1.26
833,4,2014-11-27,2014,OBER-0-20,CUT_PPM,126
833,4,2014-11-27,2014,OBER-0-20,Hg_AMA_PPM,1.6283
833,4,2014-11-27,2014,UNTER40-60,Hg_AMA_PPM,0.3824
833,4,2014-11-27,2014,OBER-0-20,HGT_PPM,1
833,4,2014-11-27,2014,OBER-0-20,NIT_PPM,36
833,4,2014-11-27,2014,OBER-0-20,ORG_SUB,10.699657
833,4,2014-11-27,2014,UNTER40-60,ORG_SUB,3.224715
833,4,2014-11-27,2014,OBER-0-20,PBT_PPM,238
833,4,2014-11-27,2014,OBER-0-20,PHCA,6.93
833,4,2014-11-27,2014,UNTER40-60,PHCA,6.9
833,4,2014-11-27,2014,OBER-0-20,ZNT_PPM,398.5
833,5,2019-11-26,2019,OBER-0-20,CDT_PPM,1.11
833,5,2019-11-26,2019,UNTER40-60,CDT_PPM,0.369
833,5,2019-11-26,2019,OBER-0-20,CUT_PPM,116
833,5,2019-11-26,2019,UNTER40-60,CUT_PPM,39
833,5,2019-11-26,2019,OBER-0-20,Hg_AMA_PPM,1.3255
833,5,2019-11-26,2019,UNTER40-60,Hg_AMA_PPM,0.4382
833,5,2019-11-26,2019,OBER-0-20,HGT_PPM,0.94
833,5,2019-11-26,2019,OBER-0-20,NIT_PPM,31.4
833,5,2019-11-26,2019,UNTER40-60,NIT_PPM,38.4
833,5,2019-11-26,2019,OBER-0-20,ORG_SUB,10.406752
833,5,2019-11-26,2019,UNTER40-60,ORG_SUB,3.2499
833,5,2019-11-26,2019,OBER-0-20,PBT_PPM,300
833,5,2019-11-26,2019,UNTER40-60,PBT_PPM,59.9
833,5,2019-11-26,2019,OBER-0-20,PHCA,6.94
833,5,2019-11-26,2019,UNTER40-60,PHCA,6.93
833,5,2019-11-26,2019,OBER-0-20,ZNT_PPM,366
833,5,2019-11-26,2019,UNTER40-60,ZNT_PPM,113
833,6,2024-12-03,2024,OBER-0-20,CDT_PPM,1.2685
833,6,2024-12-03,2024,UNTER40-60,CDT_PPM,0.5841
833,6,2024-12-03,2024,OBER-0-20,CRT_PPM,47.0569
833,6,2024-12-03,2024,UNTER40-60,CRT_PPM,36.3803
833,6,2024-12-03,2024,OBER-0-20,CUT_PPM,179.6199
833,6,2024-12-03,2024,UNTER40-60,CUT_PPM,57.5058
833,6,2024-12-03,2024,OBER-0-20,Hg_AMA_PPM,1.484221
833,6,2024-12-03,2024,UNTER40-60,Hg_AMA_PPM,0.708704
833,6,2024-12-03,2024,OBER-0-20,HGT_PPM,1.046
833,6,2024-12-03,2024,UNTER40-60,HGT_PPM,0.4295
833,6,2024-12-03,2024,OBER-0-20,NIT_PPM,40.1044
833,6,2024-12-03,2024,UNTER40-60,NIT_PPM,43.7127
833,6,2024-12-03,2024,OBER-0-20,ORG_SUB,8.8182
833,6,2024-12-03,2024,UNTER40-60,ORG_SUB,3.793275
833,6,2024-12-03,2024,OBER-0-20,PBT_PPM,259.1419
833,6,2024-12-03,2024,UNTER40-60,PBT_PPM,98.1475
833,6,2024-12-03,2024,OBER-0-20,PHCA,7.06
833,6,2024-12-03,2024,UNTER40-60,PHCA,7.04
833,6,2024-12-03,2024,OBER-0-20,ZNT_PPM,404.4074
833,6,2024-12-03,2024,UNTER40-60,ZNT_PPM,164.1053
834,1,1999-12-16,1999,OBER-0-20,CDT_PPM,1.076
834,1,1999-12-16,1999,UNTER40-60,CDT_PPM,0.16559
834,1,1999-12-16,1999,OBER-0-20,CRT_PPM,36.8
834,1,1999-12-16,1999,UNTER40-60,CRT_PPM,32.20054
834,1,1999-12-16,1999,OBER-0-20,CUT_PPM,97.2
834,1,1999-12-16,1999,UNTER40-60,CUT_PPM,27.82287
834,1,1999-12-16,1999,OBER-0-20,Hg_AMA_PPM,0.986815
834,1,1999-12-16,1999,OBER-0-20,HGT_PPM,0.6722
834,1,1999-12-16,1999,UNTER40-60,HGT_PPM,0.07876
834,1,1999-12-16,1999,OBER-0-20,NIT_PPM,36.74156
834,1,1999-12-16,1999,UNTER40-60,NIT_PPM,39.39938
834,1,1999-12-16,1999,OBER-0-20,ORG_SUB,8.17
834,1,1999-12-16,1999,UNTER40-60,ORG_SUB,2.22
834,1,1999-12-16,1999,OBER-0-20,PBT_PPM,209
834,1,1999-12-16,1999,UNTER40-60,PBT_PPM,29.95228
834,1,1999-12-16,1999,OBER-0-20,PHCA,6.915
834,1,1999-12-16,1999,UNTER40-60,PHCA,7.43
834,1,1999-12-16,1999,OBER-0-20,ZNT_PPM,347.6
834,1,1999-12-16,1999,UNTER40-60,ZNT_PPM,78.06606
834,2,2004-12-09,2004,OBER-0-20,CDT_PPM,0.994
834,2,2004-12-09,2004,UNTER40-60,CDT_PPM,0.394
834,2,2004-12-09,2004,OBER-0-20,CRT_PPM,34.3
834,2,2004-12-09,2004,UNTER40-60,CRT_PPM,30
834,2,2004-12-09,2004,OBER-0-20,CUT_PPM,93.8
834,2,2004-12-09,2004,UNTER40-60,CUT_PPM,39.5
834,2,2004-12-09,2004,OBER-0-20,Hg_AMA_PPM,1.2579
834,2,2004-12-09,2004,OBER-0-20,HGT_PPM,0.648232
834,2,2004-12-09,2004,UNTER40-60,HGT_PPM,0.2356
834,2,2004-12-09,2004,OBER-0-20,NIT_PPM,34.3
834,2,2004-12-09,2004,UNTER40-60,NIT_PPM,36.2
834,2,2004-12-09,2004,OBER-0-20,ORG_SUB,9.4599
